,tconst,startYear,runtimeMinutes,directors,writers,nconst,title,distributor,domestic_revenue,opening_revenue,opening_theaters,budget,mpaa,genres,release_date
82,tt0096320,1988,107,nm0718645,"nm0204030,nm0651758,nm0365390,nm0918339","nm0000016,nm0000216,nm0000362,nm0000593,nm0916050,nm0718645,nm0204030,nm0651758,nm0365390,nm0918339",Twins,Universal Pictures,"$111,938,388","$11,174,980","1,396","$15,000,000",PG,"Comedy,Crime","Dec 9, 1988"
83,tt0096438,1988,104,nm0000709,"nm0937757,nm0696949,nm0780620,nm5927607,nm5927608","nm5927608,nm0001364,nm0000502,nm0001026,nm0281486,nm0000709,nm0937757,nm0696949,nm0780620,nm5927607",Who Framed Roger Rabbit,Walt Disney Studios Motion Pictures,"$156,452,370","$11,226,239","1,045","$70,000,000",PG,"Adventure,Animation,Comedy,Crime,Family,Fantasy,Mystery","Jun 24, 1988"
84,tt0096874,1989,108,nm0000709,"nm0000709,nm0301826","nm0004637,nm0000150,nm0000502,nm0000670,nm0001855,nm0000709,nm0301826,nm0134635,nm0006293,nm0005678",Back to the Future Part II,Universal Pictures,"$118,450,002","$27,835,125","1,865","$40,000,000",PG,"Adventure,Comedy,Sci-Fi","Nov 22, 1989"
85,tt0096895,1989,126,nm0000318,"nm0004170,nm0358334,nm0803730","nm0005307,nm0000474,nm0000197,nm0000107,nm0943237,nm0000318,nm0004170,nm0358334,nm0803730,nm0345542",Batman,Warner Bros.,"$251,188,924","$40,489,746","2,194","$35,000,000",PG-13,"Action,Adventure","Jun 23, 1989"
86,tt0096764,1988,126,nm0000416,"nm0571650,nm0000416,nm0119279,nm0711474","nm0004383,nm0627453,nm0001385,nm0001631,nm0001657,nm0000416,nm0571650,nm0119279,nm0711474,nm0778285",The Adventures of Baron Munchausen,Columbia Pictures,"$8,083,123","$597,400",46,"$46,630,000",PG,"Adventure,Comedy,Fantasy","Mar 10, 1989"
87,tt0097240,1989,101,nm0001814,"nm0283942,nm0001814,nm0949127,nm0123221","nm0917059,nm0000369,nm0001488,nm0001457,nm0001287,nm0001814,nm0283942,nm0949127,nm0123221,nm0614420",Drugstore Cowboy,Avenue Pictures Productions,"$4,729,352","$25,805",1,"$2,500,000",R,"Crime,Drama","Oct 6, 1989"
88,tt0097474,1989,96,nm0652860,"nm0000118,nm0384185,nm4302073,nm0652860,nm0084537","nm0859390,nm0000587,nm0364583,nm0332081,nm0823462,nm0652860,nm0000118,nm0384185,nm4302073,nm0084537",Halloween 5: The Revenge of Michael Myers,Galaxy International,"$11,642,254","$5,093,428","1,483","$5,000,000",R,"Horror,Thriller","Oct 13, 1989"
89,tt0097499,1989,137,nm0000110,"nm0000636,nm0000110","nm0367733,nm0000110,nm0001394,nm0791871,nm0488289,nm0000636,nm0788935,nm0236462,nm0534013,nm0103457",Henry V,The Samuel Goldwyn Company,"$10,161,099","$64,933",3,"$9,000,000",PG-13,"Action,Biography,Drama,History,War","Nov 8, 1989"
90,tt0097576,1989,127,nm0000229,"nm0090151,nm0000184,nm0583675,nm0442241","nm0915226,nm0000148,nm0000125,nm0233145,nm0001186,nm0000229,nm0090151,nm0000184,nm0583675,nm0442241",Indiana Jones and the Last Crusade,Paramount Pictures,"$197,171,806","$29,355,021","2,327","$48,000,000",PG-13,"Action,Adventure","May 24, 1989"
91,tt0097662,1989,94,nm0001093,"nm0001093,nm0912192","nm0829933,nm0000174,nm0000695,nm0612319,nm0227313,nm0001093,nm0912192,nm0326512,nm0797451,nm0648239",Kill Me Again,Interstar,"$283,694","$66,013",221,"$4,000,000",R,"Action,Crime,Drama,Thriller","Oct 27, 1989"
92,tt0098068,1989,81,nm0000837,nm0370404,"nm0896485,nm0001642,nm0002148,nm0006800,nm0535077,nm0000837,nm0370404,nm0657499,nm0253486,nm0005680",Parents,Vestron Pictures,"$870,532","$277,952",94,"$3,000,000",R,"Comedy,Horror,Mystery","Jan 27, 1989"
93,tt0098213,1989,91,nm0601619,nm0601619,"nm0007096,nm0601619,nm0809792,nm0110222,nm1208872,nm0064759,nm0699287,nm0706268,nm0771084,nm0069821",Roger & Me,Warner Bros.,"$6,706,368","$80,253",4,"$160,000",R,Documentary,"Dec 22, 1989"
94,tt0098625,1989,106,nm0001403,"nm0000519,nm0532030,nm0404062,nm0818416,nm0818415","nm0818415,nm0000134,nm0000576,nm0000193,nm0001924,nm0001403,nm0000519,nm0532030,nm0404062,nm0818416",We're No Angels,Paramount Pictures,"$10,555,348","$2,047,630","1,239","$20,000,000",PG-13,"Comedy,Crime","Dec 15, 1989"
95,tt0099165,1990,125,nm0000361,"nm0188165,nm0004366","nm0659597,nm0000158,nm0000246,nm0000429,nm0000326,nm0000361,nm0188165,nm0004366,nm0006115,nm0005936",The Bonfire of the Vanities,Warner Bros.,"$15,691,192","$4,216,063","1,373","$47,000,000",R,"Comedy,Drama,Romance","Dec 22, 1990"
96,tt0099348,1990,181,nm0000126,nm0086658,"nm0556067,nm0000126,nm0001521,nm0001295,nm0002110,nm0086658,nm0933604,nm0000290,nm0005871,nm0398343",Dances with Wolves,Orion Pictures,"$184,208,848","$598,257",14,"$22,000,000",PG-13,"Adventure,Drama,Western","Nov 9, 1990"
97,tt0099088,1990,118,nm0000709,"nm0000709,nm0301826","nm0004637,nm0000150,nm0000502,nm0005460,nm0001855,nm0000709,nm0301826,nm0134635,nm0006293,nm0005678",Back to the Future Part III,Universal Pictures,"$87,727,583","$19,089,645","2,019","$40,000,000",PG,"Adventure,Comedy,Sci-Fi,Western","May 25, 1990"
98,tt0099422,1990,105,nm0000886,"nm0332333,nm0143596,nm0258390","nm0548943,nm0000886,nm0000187,nm0000199,nm0001432,nm0332333,nm0143596,nm0258390,nm0000384,nm0005886",Dick Tracy,Walt Disney Studios Motion Pictures,"$103,738,726","$22,543,911","2,332","$47,000,000",PG,"Action,Comedy,Crime,Music,Romance,Thriller","Jun 15, 1990"
99,tt0099423,1990,124,nm0001317,"nm0211823,nm0724514,nm0905709,nm0861636","nm0330077,nm0000246,nm0040472,nm0000889,nm0001817,nm0001317,nm0211823,nm0724514,nm0905709,nm0861636",Die Hard 2,Twentieth Century Fox,"$117,540,947","$21,744,661","2,507","$70,000,000",R,"Action,Thriller","Jul 6, 1990"
100,tt0099674,1990,162,nm0000338,"nm0701374,nm0000338","nm0539794,nm0000199,nm0000473,nm0000412,nm0001735,nm0000338,nm0701374,nm0178874,nm0932336,nm0296636",The Godfather: Part III,Paramount Pictures,"$66,666,062","$6,387,271","1,820","$54,000,000",R,"Crime,Drama","Dec 25, 1990"
101,tt0099587,1991,115,nm0587518,"nm0177805,nm0226889,nm0787072","nm0006231,nm0000418,nm0000353,nm0424635,nm0000275,nm0587518,nm0177805,nm0226889,nm0787072,nm0626883",Flight of the Intruder,Paramount Pictures,"$14,587,732","$5,725,133","1,489","$35,000,000",PG-13,"Action,Drama,Thriller,War","Jan 18, 1991"
102,tt0099653,1990,127,nm0958387,nm0748022,"nm0004555,nm0000664,nm0000193,nm0000155,nm0001282,nm0958387,nm0748022,nm0918456,nm0003574,nm0004229",Ghost,Paramount Pictures,"$217,631,306","$12,191,540","1,101","$22,000,000",PG-13,"Drama,Fantasy,Romance,Thriller","Jul 13, 1990"
103,tt0099747,1990,144,nm0001628,"nm0711083,nm0713128","nm0005845,nm0000602,nm0000565,nm0000273,nm0587401,nm0001628,nm0711083,nm0713128,nm10607011,nm0006115",Havana,Universal Pictures,"$9,243,140","$2,175,360",824,"$40,000,000",R,"Drama,Romance,War","Dec 14, 1990"
104,tt0099785,1990,103,nm0001060,nm0000455,"nm0616141,nm0000346,nm0000582,nm0827663,nm0001334,nm0001060,nm0000455,nm0002354,nm0531310,nm0331532",Home Alone,Twentieth Century Fox,"$285,761,243","$17,081,997","1,202","$18,000,000",PG,"Comedy,Family","Nov 16, 1990"
105,tt0099810,1990,135,nm0001532,"nm0002007,nm0272511,nm0829329,nm0787072","nm0626883,nm0000125,nm0000285,nm0001277,nm0000554,nm0001532,nm0002007,nm0272511,nm0829329,nm0787072",The Hunt for Red October,Paramount Pictures,"$122,012,643","$17,161,835","1,225","$30,000,000",PG,"Action,Adventure,Thriller","Mar 2, 1990"
106,tt0099938,1990,111,nm0718645,"nm0758010,nm0918339,nm0365390","nm0006055,nm0000216,nm0000542,nm0715622,nm0001373,nm0718645,nm0758010,nm0918339,nm0365390,nm0004976",Kindergarten Cop,Universal Pictures,"$91,457,688","$7,918,560","1,833","$15,000,000",PG-13,"Action,Comedy,Crime","Dec 22, 1990"
107,tt0100029,1990,108,nm0504802,"nm0913027,nm0000241,nm0504802","nm0627589,nm0000241,nm0656188,nm0719612,nm0670852,nm0504802,nm0913027,nm0440171,nm0787420,nm0779346",Lionheart,Universal Pictures,"$24,078,196","$7,094,552","1,462","$6,000,000",R,"Action,Crime,Drama,Sport","Jan 11, 1991"
108,tt0100142,1990,98,nm0001775,nm0001775,"nm0854403,nm0267449,nm0166221,nm0001177,nm0629737,nm0001775,nm4172574,nm0002344,nm0839438,nm0859047",Metropolitan,New Line Cinema,"$2,938,208","$46,663",1,"$230,000",PG-13,"Comedy,Drama,Romance","Aug 3, 1990"
109,tt0100332,1990,71,nm0515255,\N,"nm0632466,nm2002784,nm0159980,nm0179776,nm0243484,nm0515255,nm0317140,nm0649165,nm0495568,nm0479425",Paris Is Burning,Miramax,"$3,779,620","$310,127",23,"$500,000",R,Documentary,"Aug 9, 1991"
110,tt0100405,1990,119,nm0005190,nm0493369,"nm0591665,nm0000152,nm0000210,nm0004517,nm0000624,nm0005190,nm0493369,nm0586969,nm0720715,nm0006133",Pretty Woman,Walt Disney Studios Motion Pictures,"$178,406,268","$11,280,591","1,325","$14,000,000",R,"Comedy,Romance","Mar 23, 1990"
111,tt0100758,1990,93,nm0006625,"nm0247653,nm0481990,nm0378478,nm0486244","nm0150858,nm0387432,nm0000480,nm0656929,nm0286335,nm0006625,nm0247653,nm0481990,nm0378478,nm0486244",Teenage Mutant Ninja Turtles: The Movie,New Line Cinema,"$135,265,915","$25,398,367","2,006","$13,500,000",PG,"Action,Adventure,Comedy,Family,Sci-Fi","Mar 30, 1990"
112,tt0100802,1990,113,nm0000682,"nm0001140,nm0795953,nm0639321,nm0693956,nm0325778","nm0325778,nm0000216,nm0000232,nm0000461,nm0001797,nm0000682,nm0001140,nm0795953,nm0639321,nm0693956",Total Recall,Sony Pictures Entertainment (SPE),"$119,394,840","$25,533,700","2,060","$65,000,000",R,"Action,Sci-Fi,Thriller","Jun 1, 1990"
113,tt0101272,1991,99,nm0001756,"nm0011623,nm0003031,nm0933733","nm0003299,nm0001378,nm0000471,nm0000502,nm0000445,nm0001756,nm0011623,nm0003031,nm0933733,nm0748784",The Addams Family,Paramount Pictures,"$113,502,426","$24,203,754","2,411","$30,000,000",PG-13,"Comedy,Fantasy","Nov 22, 1991"
114,tt0101356,1991,98,nm0680629,nm0825829,"nm0913461,nm0001640,nm0000698,nm0001689,nm0002332,nm0680629,nm0825829,nm0343343,nm0005755,nm0384190",Another You,TriStar Pictures,"$2,865,916","$1,537,965","1,287","$17,000,000",R,"Comedy,Crime","Jul 26, 1991"
115,tt0101414,1991,84,"nm0873779,nm0936374","nm0941314,nm0152312,nm0761498,nm0560329,nm0363125,nm0683724,nm0940849,nm0710020,nm0254085,nm0038432,nm0501729,nm0207305,nm3343855","nm0560329,nm0641314,nm0000913,nm0181425,nm0263591,nm0873779,nm0936374,nm0941314,nm0152312,nm0761498",Beauty and the Beast,Walt Disney Studios Motion Pictures,"$145,863,363","$162,146",2,"$25,000,000",G,"Animation,Family,Fantasy,Musical,Romance","Nov 15, 1991"
116,tt0101453,1991,106,nm0000914,"nm0230039,nm0001779","nm0006142,nm0000163,nm0000173,nm0000363,nm0000246,nm0000914,nm0230039,nm0001779,nm0171348,nm0232945",Billy Bathgate,Walt Disney Studios Motion Pictures,"$15,565,363","$4,051,590",912,"$48,000,000",R,"Crime,Drama,Thriller","Nov 1, 1991"
117,tt0101507,1991,112,nm0005436,nm0005436,"nm0000421,nm0000401,nm0015677,nm0042998,nm0005436,nm0630222,nm0006010,nm0589941,nm0134164",Boyz n the Hood,Columbia Pictures,"$57,504,069","$10,023,462",829,"$6,500,000",R,"Crime,Drama","Jul 12, 1991"
118,tt0101588,1991,129,nm0000626,nm0000626,"nm0084019,nm0001759,nm0516215,nm0579116,nm0177933,nm0000626,nm0338320,nm0719964,nm0006025,nm0724744",City of Hope,The Samuel Goldwyn Company,"$1,345,015","$35,281",5,"$3,000,000",R,"Crime,Drama","Oct 11, 1991"
119,tt0101615,1991,91,nm0446109,nm0826627,"nm0001405,nm0406678,nm0591703,nm0001984,nm0195970,nm0446109,nm0826627,nm0679405,nm0927880,nm0006010",Cool as Ice,Universal Pictures,"$1,193,062","$638,625",393,"$6,000,000",PG,"Comedy,Drama,Music,Romance","Oct 18, 1991"
120,tt0101587,1991,113,nm0881038,"nm0304665,nm0541632","nm0005871,nm0000345,nm0001588,nm0827663,nm0456124,nm0881038,nm0304665,nm0541632,nm0808511,nm0003299",City Slickers,Columbia Pictures,"$124,033,791","$13,032,121","1,992","$27,000,000",PG-13,"Comedy,Western","Jun 7, 1991"
121,tt0101701,1991,96,nm0542539,"nm0169549,nm0293391","nm0828731,nm0001006,nm0000446,nm0759924,nm0000994,nm0542539,nm0169549,nm0293391,nm0165602,nm0006056",Delirious,Metro-Goldwyn-Mayer (MGM),"$5,546,827","$1,803,059","1,142","$18,000,000",PG,"Comedy,Fantasy","Aug 9, 1991"
122,tt0101786,1991,107,nm0265363,nm0000455,"nm0003146,nm0642145,nm0256121,nm0001851,nm0001520,nm0265363,nm0000455,nm0888994,nm0006293,nm0591665",Dutch,Twentieth Century Fox,"$4,603,929","$1,867,201","1,232","$17,000,000",PG-13,"Comedy,Drama","Jul 19, 1991"
123,tt0101831,1991,99,nm0316496,"nm0316496,nm0879864","nm0081798,nm0002138,nm0816030,nm0338867,nm0298281,nm0316496,nm0879864,nm0534574,nm0006271,nm0401727",Eve of Destruction,Orion Pictures,"$5,451,119","$2,163,024",985,"$13,000,000",R,"Action,Sci-Fi,Thriller","Jan 18, 1991"
124,tt0101902,1991,138,nm0041932,"nm0422791,nm0490657,nm0108613","nm0816050,nm0000541,nm0001001,nm0001719,nm0641929,nm0041932,nm0422791,nm0490657,nm0108613,nm0115668",For the Boys,Twentieth Century Fox,"$17,860,280","$71,348",2,"$40,000,000",R,"Comedy,Drama,Music","Nov 22, 1991"
125,tt0101917,1991,89,nm0003080,"nm0000127,nm0003080,nm0006894","nm0006189,nm0000387,nm0005571,nm0338625,nm0213034,nm0003080,nm0000127,nm0006894,nm0790144,nm0912403",Freddy's Dead: The Final Nightmare,New Line Cinema,"$34,872,033","$12,966,525","1,862","$11,000,000",R,"Fantasy,Horror","Sep 13, 1991"
126,tt0102032,1992,93,nm0638630,"nm0002675,nm0644203","nm1746168,nm0644203,nm0001855,nm0000344,nm0929609,nm0638630,nm0002675,nm0145949,nm0579369,nm0395699",High Strung,Greycat Films,$904,$718,1,"$300,000",PG,Comedy,"Dec 4, 1992"
127,tt0102057,1991,142,nm0000229,"nm0057381,nm0366337,nm0145309,nm0549369","nm0005086,nm0000163,nm0000245,nm0000210,nm0001364,nm0000229,nm0057381,nm0366337,nm0145309,nm0549369",Hook,TriStar Pictures,"$119,654,823","$13,522,535","2,197","$70,000,000",PG,"Adventure,Comedy,Family,Fantasy","Dec 11, 1991"
128,tt0102005,1991,98,nm0934578,nm0666806,"nm0251204,nm0000620,nm0000467,nm0001210,nm0000838,nm0934578,nm0666806,nm0378129,nm0006231,nm0250867",Harley Davidson and the Marlboro Man,Metro-Goldwyn-Mayer (MGM),"$7,434,726","$2,200,549","1,196","$23,000,000",R,"Action,Crime,Drama,Thriller,Western","Aug 23, 1991"
129,tt0102059,1991,84,nm0000720,"nm0000720,nm0698493","nm0475957,nm0000221,nm0000144,nm0000420,nm0000978,nm0000720,nm0698493,nm0045927,nm0006169,nm0124832",Hot Shots!,Twentieth Century Fox,"$69,467,617","$10,848,182","1,929","$26,000,000",PG-13,"Action,Comedy","Jul 31, 1991"
130,tt0102065,1991,94,"nm0413547,nm0570408","nm0399737,nm0192090,nm0630012","nm0071014,nm0717212,nm0552086,nm0001454,nm0101193,nm0413547,nm0570408,nm0399737,nm0192090,nm0630012",House Party 2,New Line Cinema,"$19,438,638","$6,027,105","1,165","$5,000,000",R,"Comedy,Drama,Music,Romance","Oct 25, 1991"
131,tt0102070,1991,100,nm0499724,"nm0000246,nm0469234,nm0211823,nm0914058","nm0004383,nm0000246,nm0000732,nm0000510,nm0000336,nm0499724,nm0469234,nm0211823,nm0914058,nm0005428",Hudson Hawk,TriStar Pictures,"$17,218,080","$7,082,820","2,071","$65,000,000",R,"Action,Adventure,Comedy","May 24, 1991"
132,tt0102175,1991,132,nm0000490,nm0000490,"nm0000648,nm0001711,nm0000490,nm0001115,nm0005966,nm0225416,nm0689498,nm0859661",Jungle Fever,Universal Pictures,"$32,482,682","$5,332,860",636,"$14,000,000",R,"Drama,Romance","Jun 7, 1991"
133,tt0102303,1991,92,nm0000316,"nm0000316,nm0164444,nm0209918,nm0352229","nm0611703,nm0000316,nm0000690,nm0001787,nm0659573,nm0164444,nm0209918,nm0352229,nm0606657,nm0692925",Life Stinks,Metro-Goldwyn-Mayer (MGM),"$4,102,526","$1,920,215",865,"$13,000,000",PG-13,Comedy,"Jul 26, 1991"
134,tt0102307,1992,103,nm0001707,nm0001707,"nm0395224,nm0000353,nm0000215,nm0001127,nm0166359,nm0001707,nm0718458,nm0066454,nm0005767,nm0090867",Light Sleeper,Fine Line Features,"$1,050,861","$46,302",3,"$5,000,000",R,"Crime,Drama","Aug 21, 1992"
135,tt0102370,1991,120,nm0450194,\N,"nm0310422,nm0000187,nm0217752,nm0365153,nm0131104,nm0450194,nm0165472,nm0736502,nm0113084,nm0190065",Madonna: Truth or Dare,Miramax,"$15,012,935","$543,250",51,"$4,500,000",R,"Documentary,Music","May 10, 1991"
136,tt0102395,1991,95,nm0706296,"nm0749493,nm0331998,nm0410539,nm0505867,nm0411441","nm0411441,nm0001785,nm0706619,nm0852886,nm0435218,nm0706296,nm0749493,nm0331998,nm0410539,nm0505867",Mannequin: On the Move,Twentieth Century Fox,"$3,752,428","$1,692,817","1,540","$13,000,000",PG,"Comedy,Fantasy,Romance","May 17, 1991"
137,tt0102411,1991,115,nm0715916,nm0800319,"nm0413013,nm0000107,nm0000285,nm0005162,nm0000223,nm0715916,nm0800319,nm0674303,nm0628056,nm0004241",The Marrying Man,Walt Disney Studios Motion Pictures,"$12,454,768","$4,030,749","1,340","$26,000,000",R,"Comedy,Music,Romance","Apr 5, 1991"
138,tt0102492,1991,102,nm0956052,nm0253214,"nm0108629,nm0001043,nm0000346,nm0000101,nm0000130,nm0956052,nm0253214,nm0004976,nm0006133,nm0254580",My Girl,Columbia Pictures,"$59,489,799","$12,391,783","2,080","$17,000,000",PG,"Comedy,Drama,Family,Romance","Nov 27, 1991"
139,tt0102510,1991,85,nm0001878,"nm0000720,nm0001878,nm0958387,nm0698493","nm0627673,nm0000558,nm0001636,nm0001421,nm0001740,nm0001878,nm0000720,nm0958387,nm0698493,nm0919154",The Naked Gun 2½: The Smell of Fear,Paramount Pictures,"$86,930,411","$20,817,139","2,378","$23,000,000",PG-13,"Comedy,Crime","Jun 28, 1991"
140,tt0102526,1991,97,nm0005522,"nm0942870,nm0177875","nm0071014,nm0000648,nm0001384,nm0005300,nm0001674,nm0005522,nm0942870,nm0177875,nm0413547,nm0570408",New Jack City,Warner Bros.,"$47,624,353","$7,039,622",862,"$8,000,000",R,"Action,Crime,Drama,Thriller","Mar 8, 1991"
141,tt0102558,1991,94,nm0000101,"nm0043839,nm0000101","nm0132695,nm0000331,nm0000101,nm0001006,nm0000193,nm0043839,nm0075801,nm0919154,nm0004383,nm0005678",Nothing But Trouble,Warner Bros.,"$8,479,793","$3,966,240","1,671","$40,000,000",PG-13,Comedy,"Feb 15, 1991"
142,tt0102614,1991,91,nm0283500,nm0377792,"nm0110519,nm0000219,nm0001235,nm0001583,nm0004818,nm0283500,nm0377792,nm0465745,nm0006080,nm0005923",Out for Justice,Warner Bros.,"$39,673,161","$10,524,026","2,010","$14,000,000",R,"Action,Crime,Drama,Thriller","Apr 12, 1991"
143,tt0102753,1991,112,nm0004838,nm0932229,"nm0169797,nm0000368,nm0000380,nm0002663,nm0001305,nm0004838,nm0932229,nm0001317,nm0000930,nm0421528",Rambling Rose,New Line Cinema,"$6,266,621","$314,631",26,"$7,500,000",R,Drama,"Sep 20, 1991"
144,tt0102782,1991,102,nm0334353,"nm0821070,nm0828562","nm0265036,nm0470182,nm0000170,nm0670852,nm0054653,nm0334353,nm0821070,nm0828562,nm0006231,nm0824122",Return to the Blue Lagoon,Columbia Pictures,"$2,807,854","$1,277,428","1,246","$11,000,000",PG-13,"Adventure,Drama,Romance","Aug 2, 1991"
145,tt0102798,1991,143,nm0721817,"nm0219720,nm0914709","nm0005801,nm0000126,nm0000151,nm0001512,nm0000225,nm0721817,nm0219720,nm0914709,nm0507669,nm0004383",Robin Hood: Prince of Thieves,Warner Bros.,"$165,493,908","$25,625,602","2,369","$48,000,000",PG-13,"Action,Adventure,Drama,Romance","Jun 14, 1991"
146,tt0102803,1991,108,nm0002653,"nm0828349,nm0082677,nm0210290,nm0213100","nm0330077,nm0001004,nm0000124,nm0000273,nm0001096,nm0002653,nm0828349,nm0082677,nm0210290,nm0213100",The Rocketeer,Walt Disney Studios Motion Pictures,"$46,704,056","$9,600,754","1,616","$35,000,000",PG,"Action,Adventure,Family,Sci-Fi","Jun 21, 1991"
147,tt0102818,1991,91,nm0123236,"nm0795461,nm0088793","nm0551108,nm0001131,nm0000593,nm0688285,nm0012586,nm0123236,nm0795461,nm0088793,nm0906066,nm1672596",Run,Walt Disney Studios Motion Pictures,"$4,409,328","$2,222,056","1,173","$16,000,000",R,"Action,Drama,Thriller","Feb 1, 1991"
148,tt0102926,1991,118,nm0001129,"nm0365383,nm0848217","nm0882588,nm0000149,nm0000164,nm0095029,nm0501435,nm0001129,nm0365383,nm0848217,nm0102508,nm0768324",The Silence of the Lambs,Orion Pictures,"$130,742,922","$13,766,814","1,497","$19,000,000",R,"Crime,Drama,Thriller","Feb 14, 1991"
149,tt0102898,1991,87,nm0001281,nm0001281,"nm0317004,nm0001281,nm0113935,nm0062070,nm0063815,nm0171473,nm0973443,nm0779860,nm0119785,nm0204567",Shakes the Clown,IRS Media,"$115,103","$35,589",9,"$1,400,000",R,"Comedy,Crime,Drama","Mar 13, 1992"
150,tt0102849,1991,89,nm0005196,"nm0800363,nm0005196","nm0350011,nm0000541,nm0000095,nm0410347,nm0278642,nm0005196,nm0800363,nm0003299,nm0002320,nm0660661",Scenes from a Mall,Walt Disney Studios Motion Pictures,"$9,563,393","$3,825,068","1,039","$3,000,000",R,Comedy,"Feb 22, 1991"
151,tt0102943,1990,97,nm0000500,nm0000500,"nm0101712,nm0000500,nm0060015,nm0128414,nm0387914,nm0199679,nm0722524,nm0387916,nm0416739,nm0226191",Slacker,Orion Classics,"$1,228,108","$24,307",2,"$23,000",R,"Comedy,Drama","Jul 5, 1991"
152,tt0102945,1991,99,nm0747849,"nm0697067,nm0060103","nm0511979,nm0000210,nm0000920,nm0000754,nm0492746,nm0747849,nm0697067,nm0060103,nm0325252,nm0000025",Sleeping with the Enemy,Twentieth Century Fox,"$101,599,005","$13,777,943","1,406","$19,000,000",R,"Drama,Thriller","Feb 8, 1991"
153,tt0103007,1991,84,nm0199722,nm0800376,"nm0389459,nm0000582,nm0306696,nm0001750,nm0001952,nm0199722,nm0800376,nm0330077,nm0006108,nm0839732",The Super,Twentieth Century Fox,"$11,000,863","$3,656,390","1,578","$22,000,000",R,Comedy,"Oct 4, 1991"
154,tt0103064,1991,137,nm0000116,"nm0936537,nm0000116","nm0233827,nm0000216,nm0000157,nm0000411,nm0001598,nm0000116,nm0936537,nm0006075,nm0004229,nm0119322",Terminator 2: Judgment Day,TriStar Pictures,"$204,843,345","$31,765,506","2,274","$102,000,000",R,"Action,Sci-Fi","Jul 3, 1991"
155,tt0103060,1991,88,nm0696309,"nm0247653,nm0481990,nm0486244","nm0206175,nm0876958,nm0001831,nm0803145,nm0863208,nm0696309,nm0247653,nm0481990,nm0486244,nm0150858",Teenage Mutant Ninja Turtles II: The Secret of the Ooze,New Line Cinema,"$78,656,813","$20,030,473","2,868","$25,000,000",PG,"Action,Adventure,Comedy,Family,Sci-Fi","Mar 22, 1991"
156,tt0103074,1991,130,nm0000631,nm0451884,"nm0633677,nm0000215,nm0000133,nm0000172,nm0000514,nm0000631,nm0451884,nm0689316,nm0001877,nm0000939",Thelma & Louise,Metro-Goldwyn-Mayer (MGM),"$45,360,915","$6,101,297","1,179","$16,500,000",R,"Adventure,Crime,Drama","May 24, 1991"
