,tconst,directors,actors,distributor,mpaa,release_year,budget,opening_revenue,domestic_revenue,opening_theaters,runtime_minutes,release_month,release_day,genre_crime,genre_drama,genre_adventure,genre_thriller,genre_horror,genre_action,genre_fantasy,genre_sci-fi,genre_comedy,genre_war,genre_mystery,genre_biography,genre_history,genre_romance,genre_family,genre_musical,genre_sport,genre_music,genre_animation,genre_western,genre_documentary,genre_news
1374,tt0371246,nm0000985,"nm0548943,nm0001191,nm0000495,nm0891895,nm0001458,nm0030572,nm0757017,nm0001877,nm0005868",Sony Pictures Entertainment (SPE),PG-13,2004,109966158.69679452,12120817.779537572,58731370.71338938,2438,131,12,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1375,tt0293508,nm0001708,"nm0695421,nm0124930,nm0002536,nm0933940,nm0001669,nm0558822,nm0712625",Warner Bros.,PG-13,2004,96220388.85969521,5500905.885338938,70472933.0810825,622,143,12,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1376,tt0290002,nm0005366,"nm0001774,nm0000134,nm0001100,nm0001632",Universal Pictures,PG-13,2004,109966158.69679452,63396837.57414608,383865962.9801366,3518,115,12,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1377,tt0273517,nm0049371,"nm0143352,nm0001593,nm0000565,nm0322513,nm0316284,nm0273327,nm0951206",Dimension Films,PG-13,2002,15327635.157545606,9254421.227197347,32048410.642587066,1700,88,12,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,tt0379889,nm0705535,"nm0682967,nm0000199,nm0001212,nm1211488,nm0000460,nm0111225,nm0184605,nm0623110",Sony Pictures Classics,R,2004,41237309.51129795,96038.9446978455,5176086.471203363,4,131,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1379,tt0357277,nm0101385,"nm0004950,nm0899681,nm0498449,nm0698977",Twentieth Century Fox,PG-13,2005,58982831.67278448,17564254.654043,33482663.3466387,3204,97,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,tt0393162,nm0141961,"nm0866132,nm0000168,nm0327779,nm0722647,nm0114532,nm0301835,nm0005367",Paramount Pictures,PG-13,2005,41150812.794965915,33171616.69796539,92266812.03678028,2524,136,1,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1381,tt0398712,nm0724938,"nm0818373,nm0000160,nm0000401,nm0000321,nm0004742,nm0146434,nm0798711",Rogue Pictures,R,2005,41150812.794965915,9601856.31882538,27489970.61295228,2297,109,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,tt0368578,nm0505152,"nm0023297,nm0001084,nm0000505,nm0020248,nm0092774",Revolution Studios,PG,2005,43894200.31463031,25479505.131347667,113403955.83448349,2709,95,1,4,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1383,tt0369226,nm0093051,"nm0078802,nm0000225,nm0005346,nm0001151,nm0003964,nm0932144",Lionsgate,R,2005,27433875.196643945,3887957.5984373363,7103410.782160462,2124,99,1,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,tt0379322,nm0222104,"nm0771149,nm3675180,nm1803005,nm1440936,nm4639105,nm0441985,nm0272857",Monterey Media,UNRATED,2003,719818.3819482664,1713167.7490368742,1713167.7490368742,603,89,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,tt0305632,nm0579956,"nm0003523,nm0622553,nm0000302,nm0305081,nm0934179,nm0006047,nm0675929",Metro-Goldwyn-Mayer (MGM),R,2004,7062149.028077754,12737.291987041037,23545.204859611233,10,95,1,4,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1386,tt0372532,nm0453270,"nm1401827,nm0000551,nm0005226,nm0202603,nm0010736,nm0070566,nm0112189",Universal Pictures,PG-13,2005,20457403.545359746,15178820.623357663,43270129.3331074,1694,90,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1387,tt0357507,nm0443181,"nm0849964,nm0005538,nm0221043,nm0005128,nm0566084,nm0000600",Screen Gems,PG-13,2005,27276538.060479663,25940881.00213764,63762156.352054216,3052,89,2,4,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1388,tt0418753,"nm0053190,nm0047259","nm0542364,nm0001483,nm0715857,nm0000454,nm0198790,nm0004976,nm1853670,nm1161619",Universal Pictures,NC-17,2005,2727653.8060479662,120983.72074035452,943604.5576642335,12,89,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1389,tt0361411,nm0149446,"nm0006182,nm0376540,nm0706787,nm1318321,nm0451600,nm0623235,nm2934210",Miramax,PG-13,2004,9833909.77443609,542056.3455209453,9279827.962105263,32,122,2,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
1390,tt0386588,nm0855035,"nm0242491,nm0000226,nm0578949,nm0416673,nm0005520,nm0489876,nm1151819,nm0006070",Sony Pictures Entertainment (SPE),PG-13,2005,95467883.21167882,58838512.10921793,244800866.88222104,3575,118,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1391,tt0407121,nm0632893,"nm0006193,nm0191906,nm0000950,nm1821502,nm0275835,nm0465812",Walt Disney Studios Motion Pictures,G,2005,27276538.060479663,7917777.551293013,24683129.827977058,2529,68,2,4,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0
1392,tt0360486,nm1349376,"nm0225146,nm0000206,nm0001838,nm0005023,nm0479471",Warner Bros.,R,2005,136382690.30239832,40599896.73115745,103618355.54533888,3006,121,2,4,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1393,tt0362165,nm0349183,"nm0306755,nm0005085,nm0005025,nm0001086,nm1591757,nm0400385,nm0472256,nm0006055",New Line Cinema,PG,2005,114561459.85401458,10501467.15328467,23210181.77061522,2966,94,2,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1394,tt0363504,nm0179959,"nm0742386,nm0859197,nm0005442,nm0179173,nm0000276,nm0000274,nm0096122,nm0123664",Metro-Goldwyn-Mayer (MGM),PG-13,2005,1022870.1772679874,16749.158196037537,29183.16807090719,9,106,2,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1395,tt0317132,nm0911061,"nm0005776,nm1455681,nm0001099,nm0001693,nm0001807,nm0016603,nm0006235",Twentieth Century Fox,PG,2005,19093576.642335765,13922532.835464023,44524914.18375391,3188,106,2,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1396,tt0422093,nm0335337,"nm0562671,nm0253708,nm0004996,nm1347153,nm0001807,nm0134253,nm1347316,nm0163136,nm0795443",Lionsgate,PG-13,2005,7501047.966631907,29874749.69133472,69054782.59967674,1483,116,2,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1397,tt0257516,nm0000127,"nm0527261,nm0000207,nm0251986,nm0005577,nm0616550,nm0534543,nm0001937,nm0572123",Dimension Films,PG-13,2005,51825422.31491136,13092738.269030238,26318479.66529718,2805,97,2,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,tt0395699,nm0788202,"nm0322802,nm0004874,nm0811242,nm1302735,nm0004951,nm0053388,nm0083696",Walt Disney Studios Motion Pictures,PG,2005,75781645.11122607,41345239.53392654,153034087.45564407,3131,95,3,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1399,tt0377471,nm0336620,"nm0787834,nm0000237,nm0000235,nm0425005,nm0000681,nm0000362,nm0630090",Metro-Goldwyn-Mayer (MGM),PG-13,2005,71721914.12312467,31733850.77798241,75845219.14525607,3216,118,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1400,tt0358082,"nm0917188,nm0757858","nm0000191,nm0000932,nm0000316,nm0000245",Twentieth Century Fox,PG,2005,101493274.70253491,48778075.14838076,173485853.79712364,3776,91,3,4,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1401,tt0365885,nm0082802,"nm0337313,nm0000260,nm0000126,nm0159776,nm0939697,nm0082784,nm0308672,nm1243877,nm0006035",New Line Cinema,R,2005,16238923.952405587,286290.8760372478,25389548.126880497,9,118,3,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,tt0348121,nm0960028,"nm8723261,nm0001593,nm0001772,nm0000547,nm0840551,nm1709450,nm1084061,nm0413011",Triumph Releasing Corporation,PG-13,2004,30708665.955176093,190041.97511205974,654467.2763820704,39,126,3,4,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1403,tt0401792,"nm0588340,nm0000233,nm0001675","nm0006251,nm0000620,nm0654110,nm0000246,nm0004695,nm0042882,nm0002201",Dimension Films,R,2005,53768139.773895174,37772118.19116136,99610613.78848921,3230,124,4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,tt0373074,nm0159507,"nm0939296,nm0159507,nm0950757,nm1228408,nm0398760,nm0161045,nm0311508",Sony Pictures Classics,R,2004,27827872.340425532,374597.9465425532,23804784.31362766,7,99,4,4,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,tt0332047,"nm0125803,nm0268380","nm0339171,nm0000106,nm0266422,nm1555151,nm0444940",Twentieth Century Fox,PG-13,2005,40326104.83042138,16668291.355344297,56552077.9607297,3267,104,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1406,tt0318649,nm0252135,"nm0000190,nm0004851,nm0001872,nm0015617",Paramount Pictures,PG-13,2005,174746454.2651593,24287568.779568348,92309041.54856116,3154,124,4,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,tt0384806,nm1497918,"nm0005351,nm0313534,nm1497548,nm0416596",Metro-Goldwyn-Mayer (MGM),R,2005,25539866.392600205,31598200.951048307,87686922.55785201,3323,90,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,tt0388139,nm0236226,"nm0993987,nm0443373,nm0060705,nm0536461,nm0932852,nm0629242,nm0724597,nm12643487,nm1319498",Matson Films,R,2004,2782787.234042553,27434.10794680851,167829.8980851064,1,90,4,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1409,tt0354595,nm0000770,"nm0425169,nm0004747,nm0124930,nm0569962,nm0734421,nm0049920,nm0049945",IFC Films,PG,2005,26884069.886947587,235687.2638848921,505084.46300102776,64,101,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1410,tt0373926,nm0001628,"nm0000173,nm0000576,nm0001416,nm0159802",Universal Pictures,PG-13,2005,107536279.54779035,30678023.76058582,97734564.08377184,2758,128,4,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1411,tt0391304,nm0170719,"nm0207532,nm0005110,nm0001605,nm0543383,nm0305083,nm0077000,nm0582111,nm0943391",Walt Disney Studios Motion Pictures,PG-13,2005,40326104.83042138,10184482.785847893,29365091.816330936,2502,107,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1412,tt0371724,nm1134029,"nm0322802,nm0293509,nm0080049,nm0005377,nm0221046,nm0053388,nm0083696",Walt Disney Studios Motion Pictures,PG,2005,67210174.71736896,28366999.214522097,68669194.69738951,3133,109,4,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,tt0375679,nm0353673,"nm0006142,nm0000332,nm0000113,nm0628601,nm0037410,nm0365070,nm0776072,nm0946441",Lionsgate,R,2004,8991448.968799578,12597809.869497621,75500920.33104178,1864,112,5,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,tt0397065,nm1429471,"nm0005428,nm0614877,nm0385296,nm0193846,nm0887144,nm1206265",Warner Bros.,R,2005,53823456.79012345,16250964.749753084,43145959.43209876,3111,113,5,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,tt0320661,nm0000631,"nm0561480,nm0089217,nm1200692,nm0000553,nm0359398,nm0004581,nm0558822,nm0233827",Twentieth Century Fox,R,2005,174926234.56790122,26421929.55592592,63778660.85064814,3216,144,5,4,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1416,tt0366444,nm1376000,"nm0023051,nm0428008,nm0204731,nm0150299,nm1706744,nm0641809,nm0800405,nm0277342,nm1207335",Freestyle Releasing,R,2004,414989.95240613434,7191.775875198308,14544.014531993655,5,109,5,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1417,tt0342258,nm0504642,"nm0603628,nm0001472,nm0001364,nm0000151,nm0174403,nm0153893,nm0203118,nm1039315",Rogue Pictures,R,2005,60551388.88888888,14263216.049382715,33017489.590648144,1957,103,5,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,tt0369735,nm0525659,"nm0628056,nm0000182,nm0890232,nm0000404,nm0843100,nm0070454,nm0818940,nm0918463",New Line Cinema,PG-13,2005,57860216.04938271,32294074.07407407,111591232.39805554,3424,101,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1419,tt0384642,nm0245888,"nm0013889,nm0002071,nm0000380,nm1242688,nm0228491,nm0588612,nm0006142",Universal Pictures,PG,2005,60551388.88888888,27126921.30324074,71104451.79716049,3455,95,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
1420,tt0121766,nm0000184,"nm0123785,nm0159789,nm0000204,nm0000191,nm0000168,nm0564768,nm0002354,nm0005897,nm0059242",Twentieth Century Fox,PG-13,2005,152051265.43209875,145909795.0641049,511686924.24287033,3661,140,5,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,tt0398165,nm0781842,"nm0144841,nm0001191,nm0000608,nm0001674,nm0625099,nm0316406",Paramount Pictures,PG-13,2005,110338086.41975307,64058632.9802469,212763398.07469133,3634,113,5,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1422,tt0403508,nm0477129,"nm0224145,nm0848554,nm0088127,nm1065229,nm0515116,nm0153744",Warner Bros.,PG,2005,33622365.038560405,13224805.881131105,52522250.91260668,2583,119,6,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1423,tt0355702,nm0362566,"nm0724706,nm0005132,nm0386472,nm0711559,nm0424216,nm0513170,nm0006205,nm0204567",Sony Pictures Entertainment (SPE),PG-13,2005,33622365.038560405,7562843.990159382,15161692.153696656,1865,107,6,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1424,tt0352248,nm0000165,"nm0002353,nm0000128,nm0000250,nm0081572,nm0316079,nm0004976,nm0001508",Universal Pictures,PG-13,2005,118350724.93573263,24638744.803650383,82912632.48947044,2812,144,6,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
1425,tt0373908,nm0776271,"nm0244158,nm0147825,nm0258402,nm0005517,nm0356021",Paramount Pictures,PG-13,2005,33622365.038560405,7449149.290334189,17273623.18312596,1912,90,6,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1426,tt0356443,nm0570082,"nm0640646,nm0000321,nm0000134,nm0000172,nm0000870,nm0184605,nm0352820,nm1481827",Fine Line Features,PG,2004,33094190.827622566,29344.894791776493,68920.03132314181,6,120,6,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1427,tt0356910,nm0510731,"nm0586969,nm0000093,nm0001401,nm0111013,nm0000681,nm0287946,nm0326040,nm0572805",Twentieth Century Fox,PG-13,2005,147938406.1696658,67705864.84830847,250602655.6986015,3424,120,6,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,tt0372784,nm0634240,"nm0746273,nm0000288,nm0000323,nm0913822,nm0000553,nm0290581,nm0650038",Warner Bros.,PG-13,2005,201734190.23136246,65557479.10580976,276165733.112946,3858,140,6,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,tt0380623,nm0743093,"nm1333759,nm0240381,nm0000181,nm1502522,nm0636562",Universal Pictures,PG,2005,13448946.015424164,7129259.384884318,22237838.96097686,2087,100,6,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1430,tt0400497,nm1286340,"nm0517820,nm0000474,nm0385644,nm0005227",Walt Disney Studios Motion Pictures,G,2005,67244730.07712081,17092562.71270951,88795073.71162981,3521,101,6,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
1431,tt0374536,nm0001188,"nm0926824,nm0000173,nm0002071,nm0000511,nm0000323,nm0279651,nm0001508",Sony Pictures Entertainment (SPE),PG-13,2005,114316041.1311054,27074248.059948586,85149525.74569665,3174,102,6,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1432,tt0418819,nm0001681,"nm0459517,nm0000491,nm0000782,nm0048932,nm0000454,nm0004799,nm0325927,nm0344657,nm0374112",Universal Pictures,R,2005,20173419.023136247,13747115.873059126,27839428.533285346,2249,93,6,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,tt0407304,nm0000229,"nm0933213,nm0000129,nm0266824,nm0000209,nm0001584,nm0005086",Paramount Pictures,PG-13,2005,177526087.40359896,87255047.007455,315082383.34204626,3908,116,6,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,tt0376108,nm0139867,"nm0001454,nm0005259,nm0005227,nm0733185",Twentieth Century Fox,PG,2005,44310973.387922205,6738812.832835209,22502228.762272257,2464,86,7,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1435,tt0120667,nm1103162,"nm0032696,nm0344435,nm0004821,nm0262635,nm0004695",Twentieth Century Fox,PG-13,2005,133870010.23541452,75049541.14292732,207091658.12978503,3602,106,7,4,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,tt0422249,nm0904192,"nm0526859,nm0014413,nm0629050,nm1248798,nm1423186,nm1400704,nm1519363,nm1558967",Illuminare Entertainment,PG-13,2003,426724.30668841756,4170.518890701468,124125.5663295269,1,89,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,tt0396269,nm0229694,"nm0659123,nm0005562,nm0000681,nm1046097,nm0000686,nm0009222,nm0506597",New Line Cinema,R,2005,53548004.09416581,43106143.29580347,280130922.8609109,2925,119,7,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1438,tt0457452,nm0949714,"nm1902282,nm0122235,nm1036042,nm1901928,nm1906003,nm0927599,nm1389329,nm0095291",Strand Releasing,UNRATED,2005,6693.500511770726,5639.943531218014,24617.356182190375,1,80,7,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1439,tt0367594,nm0000318,"nm0005573,nm0000136,nm0383603,nm0446303,nm0000307,nm0340522,nm0650038",Warner Bros.,PG,2005,200805015.3531218,75206096.76509723,276386786.17314225,3770,115,7,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
1440,tt0410097,nm0108132,"nm0288886,nm0005024,nm0524839,nm0026364,nm0543383,nm0019858,nm0005436,nm0093540,nm0898575",Paramount Classics,R,2005,3748360.2865916067,10733440.390255883,29722902.680849534,1013,116,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1441,tt0408524,nm0000500,"nm0790481,nm0000671,nm0001427,nm0001315,nm1760242,nm0467083",Paramount Pictures,PG-13,2005,46854503.582395084,15237716.431443192,44000862.17051177,3183,113,7,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1442,tt0368089,nm0365615,"nm0049955,nm0001073,nm0001457,nm1013003,nm0594613,nm1084615,nm0719491,nm0935095",Sony Pictures Classics,R,2004,2071663.1467793027,30126.125480464623,265429.7690179514,8,73,7,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1443,tt0395584,nm0957772,"nm0061045,nm0354085,nm0600667,nm0608405,nm0001235,nm0254291,nm0332308,nm0576438,nm0645164",Lionsgate,R,2005,9370900.716479016,9461042.087871032,22818117.80932446,1757,107,7,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1444,tt0399201,nm0000881,"nm0662748,nm0424060,nm0000191,nm0005023,nm0000114,nm0117290",DreamWorks Distribution,PG-13,2005,168676212.8966223,16612023.279119752,47950782.49931422,3122,136,7,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,tt0417001,nm0325204,"nm0007037,nm0000178,nm0000131,nm0001610,nm0001626,nm0865189,nm0865297,nm0035661",Warner Bros.,PG-13,2005,40161003.07062435,17209419.53849539,58762057.59092118,2505,98,7,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1446,tt0405325,nm0593610,"nm0315974,nm0000621,nm0000593,nm0029400,nm1263939,nm0348151",Walt Disney Studios Motion Pictures,PG,2005,46854503.582395084,19587570.738423742,85605607.78572159,2905,100,7,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1447,tt0382992,nm0003418,"nm0117741,nm0524197,nm0004754,nm0004937,nm0001731,nm0005219,nm0605775,nm0957205",Sony Pictures Entertainment (SPE),PG-13,2005,180724513.8178096,17739844.647850562,42994691.15748208,3495,121,7,4,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,tt0378407,"nm0348197,nm0935317,nm1435762","nm1435762,nm0000106,nm0041864,nm1991388,nm0202968,nm1722040,nm0004401",Slowhand Cinema Releasing,PG,2004,1518.4179419525067,117640.12024274407,249905.36602638522,58,90,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1449,tt0377818,nm0151540,"nm0056550,nm0005405,nm0424216,nm0005433,nm1445490,nm0314088",Warner Bros.,PG-13,2005,66594195.519348264,40855957.16266802,106910623.82440937,3785,104,8,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,tt0212712,nm0939182,"nm0504897,nm0955471,nm0910947,nm0000084,nm0880839,nm0236313,nm0477095,nm0151858",Sony Pictures Classics,R,2004,16564559.366754618,156085.0821530343,1994080.3072084433,4,129,8,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1451,tt0397101,nm0812200,"nm0790481,nm0005028,nm0765597,nm0117146,nm0001687,nm0090394,nm0787834,nm0792049",Universal Pictures,PG-13,2005,57271008.14663951,21387318.579378817,63807514.79190427,2771,104,8,4,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1452,tt0430105,nm0005436,"nm0579977,nm0000242,nm0879085,nm0071275,nm1330560,nm0225146,nm0003417",Paramount Pictures,R,2005,59934775.96741344,28205205.678971484,99217867.46813644,2533,109,8,4,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1453,tt0367652,nm1600805,"nm0001191,nm0001705,nm0341176,nm0469103,nm0001709,nm0316406",Sony Pictures Entertainment (SPE),R,2005,29301446.028513238,12821096.77206721,29834404.702790223,3127,83,8,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,tt0326905,nm0001093,"nm0004744,nm0000973,nm0001212,nm0290556,nm0541120",Miramax,R,2005,106550712.83095722,4496452.068421588,13541760.50960285,819,132,8,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1455,tt0405422,nm0031976,"nm0924544,nm0136797,nm0001416,nm0748620,nm0539082,nm0732024,nm0870106,nm1015867,nm0005726",Universal Pictures,R,2005,34628981.6700611,28532702.613696534,145773677.76442972,2845,116,8,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1456,tt0361089,nm1369705,"nm0930964,nm0000191,nm0315041,nm0000347,nm0000980",Walt Disney Studios Motion Pictures,G,2005,46615936.863543786,7877723.066211812,25942575.98621181,2014,76,8,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
1457,tt0421239,nm0000127,"nm0001937,nm1046097,nm0614165,nm0004051,nm0425610,nm0070454,nm0534543",DreamWorks Distribution,PG-13,2005,34628981.6700611,21533448.886374746,77105160.95899186,3079,85,8,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,tt0434424,nm0043214,"nm1933573,nm0661164,nm0000402,nm0815370,nm1169819,nm0122800,nm0576438,nm0645164",Lionsgate,PG-13,2005,11986955.193482688,900417.4538492871,1424207.439287169,1304,97,8,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1459,tt0355295,nm0000416,"nm0005875,nm0000354,nm0005132,nm0000899,nm1996295,nm0090394,nm0746273,nm0547050",Dimension Films,PG-13,2005,117205784.11405295,20102123.859470468,50500065.95923625,3087,118,8,4,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1460,tt0387131,nm0576987,"nm0153263,nm0000146,nm0001838,nm0396812,nm0468003,nm0151925,nm0407076",Focus Features,R,2005,33297097.759674132,11423568.299389001,44724391.33836049,1346,129,8,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1461,tt0388482,nm0504642,"nm0025465,nm0005458,nm0005520,nm1690331,nm0309348,nm0153893,nm0720072",Twentieth Century Fox,PG-13,2005,42105754.52716297,21764359.25070422,56705735.43356136,3303,87,9,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,tt0318081,nm0001382,"nm0049945,nm0122653,nm0001426,nm0001517,nm0737465",Warner Bros.,PG-13,2005,105264386.31790742,1207116.7184909454,2500622.603028169,816,110,9,4,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,tt0350261,nm0002120,"nm0480467,nm0000182,nm0000602,nm0000151,nm0524197,nm0390970,nm0480440",Miramax,PG-13,2005,39474144.86921529,985537.8169014084,11298016.057062373,139,108,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
